// Start Time: Unknown
// Update Rate: Various
// Filter Profile: general (39.12)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 1.5.1
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
12230	9600947	-0.056554	0.008441	9.765358	-0.000626	-0.008155	-0.009005	0.555243	0.092480	-0.603384	0.010559	0.220251	76.697793
12231	9601047	-0.045721	0.005454	9.767623	-0.007597	-0.000110	0.003058	0.559969	0.099341	-0.598810	0.005323	0.220688	76.699578
12232	9601147	-0.047513	0.014109	9.786786	0.004655	-0.011045	0.000967	0.559443	0.088049	-0.599012	0.007102	0.214859	76.702714
12233	9601247	-0.040324	0.009126	9.760733	0.002031	0.002377	-0.002677	0.566698	0.092162	-0.602500	0.007370	0.216722	76.701837
12234	9601347	-0.044989	0.001488	9.777207	0.003158	-0.012631	0.005477	0.557362	0.092630	-0.599108	0.008301	0.209985	76.705468
12235	9601447	-0.059745	0.006743	9.776259	0.001677	0.001475	0.006435	0.559759	0.094825	-0.598891	0.008385	0.211330	76.709697
12236	9601547	-0.047446	0.016316	9.770763	-0.013706	0.007338	0.001686	0.563749	0.085877	-0.594599	-0.000353	0.216034	76.712752
12237	9601647	-0.034224	0.010665	9.775919	0.003960	-0.008323	-0.006115	0.557382	0.094995	-0.597018	0.001013	0.211766	76.709134
12238	9601747	-0.062536	0.014071	9.768118	-0.011400	-0.008376	-0.003180	0.555243	0.092480	-0.603384	-0.006414	0.207467	76.708268
12239	9601847	-0.047321	0.004561	9.776124	-0.006695	0.003360	-0.006616	0.559778	0.097190	-0.596801	-0.011152	0.209893	76.704872
12240	9601947	-0.048102	0.004131	9.767905	-0.002378	-0.004015	-0.003442	0.557573	0.097147	-0.599027	-0.013409	0.208093	76.703609
12241	9602047	-0.053622	0.006092	9.779157	-0.000910	0.012010	-0.007557	0.561735	0.087986	-0.598835	-0.014835	0.215474	76.701616
12242	9602147	-0.062653	0.006407	9.778683	-0.005035	0.001775	-0.008470	0.557362	0.092630	-0.599108	-0.018625	0.216992	76.697036
12243	9602247	-0.055891	0.017381	9.786968	0.007906	-0.002466	0.006624	0.557697	0.101770	-0.596897	-0.014969	0.216082	76.700472
12244	9602347	-0.054791	-0.008699	9.789094	0.005238	-0.000119	-0.000441	0.559272	0.088263	-0.594913	-0.012856	0.216515	76.703143
12245	9602447	-0.063445	0.015498	9.777181	0.003182	-0.006271	-0.005237	0.552695	0.092864	-0.597412	-0.011931	0.213425	76.700370
12246	9602547	-0.054409	0.016356	9.779094	0.005755	-0.005305	-0.006554	0.559930	0.094611	-0.602990	-0.009534	0.210888	76.697302
12247	9602647	-0.051966	0.009856	9.776496	0.001209	0.006354	-0.008415	0.559443	0.088049	-0.599012	-0.009745	0.215030	76.694190
12248	9602747	-0.027978	-0.007667	9.800330	0.002772	-0.004422	-0.008126	0.554834	0.095379	-0.591046	-0.009061	0.212999	76.689468
12249	9602847	-0.048400	-0.008699	9.782937	-0.004508	0.001712	-0.000757	0.561840	0.090244	-0.598795	-0.012531	0.214483	76.690489
12250	9602947	-0.046416	0.009129	9.777153	0.015827	-0.001291	-0.013741	0.557152	0.088113	-0.599189	-0.004379	0.214245	76.683595
12251	9603047	-0.053655	0.009390	9.781517	0.004551	0.002923	0.006623	0.564274	0.097169	-0.594397	-0.002643	0.216423	76.687533
12252	9603147	-0.051630	0.006066	9.773907	0.002867	-0.005811	-0.009057	0.561334	0.081317	-0.596907	-0.001906	0.213596	76.684548
12253	9603247	-0.058353	0.007384	9.781246	0.000276	0.003687	-0.007942	0.559358	0.088156	-0.596962	-0.002651	0.216213	76.680431
12254	9603347	-0.047182	0.011685	9.774858	0.001300	0.007112	-0.012471	0.562260	0.099278	-0.598633	-0.002819	0.220792	76.673516
12255	9603447	-0.049201	0.007747	9.785545	0.001137	-0.006751	-0.006028	0.559634	0.090201	-0.601021	-0.003066	0.217427	76.671411
12256	9603547	-0.047911	-0.000742	9.769626	0.001529	-0.002953	0.002784	0.555176	0.094952	-0.599244	-0.003069	0.216239	76.673468
12257	9603647	-0.049786	0.007466	9.773283	0.006916	-0.010792	0.000590	0.554900	0.092907	-0.595186	0.000010	0.210560	76.674733
12258	9603747	-0.051466	0.002598	9.765814	-0.000892	0.002089	0.004964	0.552570	0.088240	-0.599542	-0.001375	0.212260	76.678709
12259	9603847	-0.046746	0.008635	9.782516	-0.000544	0.007957	-0.003798	0.557191	0.092843	-0.595009	-0.002580	0.217323	76.677102
12260	9603947	-0.055931	0.010077	9.783093	-0.000320	-0.002412	-0.007969	0.559759	0.094825	-0.598891	-0.003665	0.216446	76.673224
12261	9604047	-0.052033	0.005091	9.772244	0.007404	0.014843	-0.005465	0.556962	0.085961	-0.597180	-0.000320	0.225454	76.671521
12262	9604147	-0.043633	0.003347	9.774055	0.000657	0.008888	-0.007499	0.557468	0.094888	-0.599068	-0.000845	0.231051	76.667526
12263	9604247	-0.044788	0.020863	9.782270	0.003607	0.004168	-0.004144	0.564322	0.092332	-0.600627	0.000329	0.233943	76.666184
12264	9604347	-0.043253	0.000903	9.781350	-0.007646	0.006361	0.003636	0.557553	0.094782	-0.601117	-0.004927	0.238092	76.668820
12265	9604447	-0.041866	0.008438	9.760400	-0.003925	-0.004947	-0.012663	0.562241	0.096913	-0.600723	-0.008089	0.235761	76.662256
12266	9604547	-0.051348	0.014777	9.777038	0.001263	-0.001382	0.007286	0.561859	0.092609	-0.596705	-0.008231	0.235473	76.667630
12267	9604647	-0.040362	-0.005646	9.775652	-0.002117	-0.003691	-0.007508	0.559739	0.092459	-0.600981	-0.010345	0.233861	76.664144
12268	9604747	-0.050349	-0.001271	9.789685	-0.000474	0.006464	-0.003011	0.557362	0.092630	-0.599108	-0.011507	0.238067	76.663164
12269	9604847	-0.053861	0.014732	9.774340	0.002519	-0.017168	-0.001582	0.559759	0.094825	-0.598891	-0.010950	0.228735	76.662892
12270	9604947	-0.039999	-0.002480	9.783141	0.004848	-0.008461	0.001264	0.554861	0.088177	-0.599366	-0.009052	0.224390	76.664992
12271	9605047	-0.053382	0.007971	9.774865	0.001375	-0.010892	0.001904	0.563873	0.090500	-0.592469	-0.009142	0.218653	76.666885
12272	9605147	-0.045368	0.010474	9.769014	0.003841	-0.002010	0.001309	0.561029	0.086474	-0.584528	-0.007821	0.218005	76.668703
12273	9605247	-0.047813	0.008895	9.763807	0.005973	0.001727	-0.001447	0.566231	0.087965	-0.596432	-0.005284	0.219497	76.668667
12274	9605347	-0.041742	0.005789	9.782738	0.012194	-0.012727	-0.001658	0.557448	0.092523	-0.601158	0.000817	0.212709	76.668257
12275	9605447	-0.047212	-0.000220	9.776516	-0.004314	0.004194	-0.007344	0.566212	0.085600	-0.598522	-0.002552	0.215615	76.665256
12276	9605547	-0.049023	0.006434	9.766587	0.007305	-0.006400	-0.006652	0.559739	0.092459	-0.600981	0.000737	0.212451	76.661958
12277	9605647	-0.051884	0.007296	9.782707	-0.002071	-0.001723	0.002500	0.559424	0.085684	-0.601102	-0.001326	0.211968	76.664472
12278	9605747	-0.055508	0.014060	9.776022	-0.000648	-0.008430	0.001883	0.560016	0.094505	-0.605040	-0.002575	0.207642	76.666055
12279	9605847	-0.032326	-0.003447	9.787342	0.001105	0.010906	0.003440	0.557639	0.094675	-0.603167	-0.002816	0.214394	76.668798
12280	9605947	-0.052353	0.002925	9.771800	0.004331	-0.008421	-0.000787	0.561754	0.090351	-0.596745	-0.001218	0.210073	76.669424
12281	9606047	-0.062421	0.001544	9.778733	0.006938	0.000400	0.001183	0.566593	0.089903	-0.602540	0.001878	0.210807	76.670994
12282	9606147	-0.050291	0.001610	9.778939	0.005864	-0.007509	-0.002711	0.564532	0.096849	-0.600546	0.004351	0.207009	76.669921
12283	9606247	-0.060741	0.007449	9.791896	0.001620	-0.010136	-0.001471	0.559844	0.094718	-0.600940	0.004395	0.201707	76.669942
12284	9606347	-0.067737	0.019834	9.773508	0.009206	-0.014821	-0.007222	0.559930	0.094611	-0.602990	0.008775	0.193721	76.666626
12285	9606447	-0.062111	0.015586	9.790760	-0.009907	-0.001500	0.000980	0.555367	0.097104	-0.601254	0.002220	0.193369	76.667768
12286	9606547	-0.045887	0.011764	9.770194	0.009511	0.015460	0.002912	0.562069	0.097126	-0.596624	0.006795	0.202733	76.670332
12287	9606647	-0.048017	0.009591	9.769770	-0.000234	0.000180	-0.001078	0.562069	0.097126	-0.596624	0.005778	0.203343	76.670532
12288	9606747	-0.055847	0.009387	9.779164	0.000288	0.001999	-0.005478	0.561773	0.092716	-0.594655	0.005052	0.204995	76.668721
12289	9606847	-0.051508	0.006990	9.779737	0.002588	-0.009776	-0.006039	0.561906	0.087772	-0.602935	0.005643	0.199901	76.666672
12290	9606947	-0.054151	0.014276	9.781371	-0.003299	-0.008815	-0.014202	0.566718	0.094527	-0.600410	0.002846	0.195358	76.658871
12291	9607047	-0.051409	0.001986	9.773949	0.017931	0.001270	-0.005586	0.557382	0.094995	-0.597018	0.012229	0.196594	76.656247
12292	9607147	-0.033302	0.001115	9.789457	0.000791	-0.003734	-0.006037	0.553334	0.096847	-0.607580	0.011791	0.194964	76.653323
12293	9607247	-0.056488	0.001846	9.774724	-0.003837	-0.006881	-0.012161	0.550594	0.095079	-0.599598	0.008689	0.191530	76.647310
12294	9607347	-0.042764	0.002195	9.765603	-0.001416	-0.014245	-0.003704	0.557172	0.090478	-0.597099	0.006992	0.183876	76.646967
12295	9607447	-0.043609	0.007745	9.787384	-0.004734	-0.017548	-0.007156	0.552465	0.085982	-0.599583	0.003387	0.174330	76.644315
12296	9607547	-0.049501	0.013509	9.785604	-0.004176	0.000017	-0.007744	0.566441	0.092482	-0.596351	0.000101	0.174849	76.640349
12297	9607647	-0.046002	0.002163	9.769213	0.004280	-0.004328	0.005905	0.559806	0.089988	-0.605121	0.001685	0.172877	76.644635
12298	9607747	-0.056059	0.026023	9.778073	0.004768	-0.007399	-0.012604	0.552714	0.095229	-0.595322	0.003516	0.169148	76.637637
12299	9607847	-0.055201	0.014829	9.779462	0.000255	0.003288	-0.001809	0.564722	0.099001	-0.602556	0.002781	0.171542	76.637199
12300	9607947	-0.048147	0.017162	9.772451	-0.001833	-0.006815	0.002717	0.559930	0.094611	-0.602990	0.000858	0.168147	76.639982
12301	9608047	-0.067074	0.014857	9.767340	0.010183	-0.009015	0.008907	0.559864	0.097083	-0.598850	0.005830	0.163492	76.645588
12302	9608147	-0.060965	0.015511	9.776190	0.006585	-0.000609	0.010918	0.559521	0.097510	-0.590652	0.008744	0.163654	76.652519
12303	9608247	-0.061993	0.007864	9.781868	-0.004013	0.008581	-0.007222	0.561964	0.094868	-0.596664	0.005556	0.169084	76.649704
12304	9608347	-0.059277	0.022187	9.771345	-0.002812	-0.003317	-0.010000	0.554900	0.092907	-0.595186	0.003052	0.167696	76.644951
12305	9608447	-0.045254	0.015629	9.775043	-0.002171	-0.003207	-0.015303	0.557257	0.090371	-0.599148	0.000907	0.166372	76.637501
12306	9608547	-0.042387	-0.003980	9.772801	0.000291	-0.003254	-0.006112	0.566184	0.092802	-0.590202	0.000187	0.165021	76.634781
12307	9608647	-0.047774	0.009147	9.777049	0.001645	-0.010802	0.004113	0.557468	0.094888	-0.599068	0.000261	0.159346	76.637524
12308	9608747	-0.038038	-0.000682	9.776064	0.009416	-0.002602	0.003170	0.563644	0.083619	-0.594640	0.004785	0.158368	76.641538
12309	9608847	-0.037327	-0.009864	9.764916	-0.008864	-0.001645	-0.000260	0.559167	0.086004	-0.594953	-0.001170	0.157939	76.642040
12310	9608947	-0.049723	0.014615	9.781805	0.003266	-0.019390	-0.005459	0.564427	0.094591	-0.600587	-0.000183	0.147344	76.639289
12311	9609047	-0.050916	0.019115	9.766627	0.004304	-0.011932	-0.003350	0.559549	0.090308	-0.598972	0.001403	0.141022	76.638362
12312	9609147	-0.049105	0.017020	9.775082	0.006516	-0.005698	-0.003816	0.559443	0.088049	-0.599012	0.004255	0.138272	76.637124
12313	9609247	-0.041511	0.011129	9.775043	-0.005345	-0.006500	0.000436	0.569028	0.096828	-0.598143	0.000319	0.135063	76.637842
12314	9609347	-0.061737	0.007239	9.786178	0.001413	-0.001210	-0.005227	0.568732	0.092418	-0.596174	0.000246	0.134886	76.635878
12315	9609447	-0.054386	-0.001779	9.775418	-0.010962	0.013860	0.002323	0.559654	0.092566	-0.598931	-0.006906	0.143344	76.637943
12316	9609547	-0.052773	0.011841	9.773513	0.004896	-0.010297	0.000454	0.566317	0.087858	-0.598482	-0.004975	0.137961	76.639305
12317	9609647	-0.054944	0.001678	9.776597	0.001514	0.002348	0.000336	0.562241	0.096913	-0.600723	-0.004982	0.139825	76.639926
12318	9609747	-0.063337	0.022706	9.779982	0.002954	-0.004094	-0.006402	0.557678	0.099405	-0.598987	-0.004172	0.137998	76.636898
12319	9609847	-0.054061	0.003667	9.779909	0.003555	0.001178	-0.008689	0.563835	0.085770	-0.596649	-0.003021	0.139192	76.633652
12320	9609947	-0.044331	-0.004509	9.777139	0.012978	-0.004272	-0.000099	0.552609	0.092970	-0.595362	0.003540	0.137264	76.633985
12321	9610047	-0.043677	0.004346	9.772030	0.009085	0.001952	0.000877	0.550594	0.095079	-0.599598	0.007872	0.138903	76.635146
12322	9610147	-0.056661	0.005122	9.774209	-0.004678	-0.003400	-0.002864	0.556790	0.086175	-0.593080	0.004314	0.137475	76.635002
12323	9610247	-0.040321	-0.011392	9.785012	0.005845	-0.007558	-0.012779	0.554966	0.090435	-0.599325	0.006771	0.133666	76.628279
12324	9610347	-0.044017	0.007868	9.769737	-0.007553	-0.004187	-0.014270	0.555071	0.092693	-0.599285	0.001550	0.131789	76.620795
12325	9610447	-0.055494	0.018943	9.779085	0.009273	-0.005263	-0.011819	0.545926	0.095313	-0.597902	0.005974	0.129296	76.614578
12326	9610547	-0.047956	0.003213	9.772325	-0.001195	0.004395	0.000817	0.563749	0.085877	-0.594599	0.004416	0.132336	76.616726
12327	9610647	-0.043985	0.002027	9.773490	-0.000371	-0.010759	-0.006501	0.561859	0.092609	-0.596705	0.003321	0.126695	76.613486
12328	9610747	-0.049503	0.012020	9.776931	-0.003712	-0.009722	0.012143	0.561820	0.087879	-0.600885	0.000336	0.121648	76.621490
12329	9610847	-0.041783	0.008537	9.784139	-0.004208	-0.015245	0.010803	0.561372	0.086047	-0.592727	-0.002936	0.113437	76.628591
12330	9610947	-0.059571	0.015971	9.772000	0.003856	-0.009530	-0.006527	0.555071	0.092693	-0.599285	-0.001607	0.108501	76.625391
12331	9611047	-0.039823	0.008899	9.776585	-0.007453	0.004713	-0.015409	0.559844	0.094718	-0.600940	-0.006767	0.111726	76.617333
12332	9611147	-0.046479	0.012257	9.783192	-0.009553	0.000547	-0.001165	0.557468	0.094888	-0.599068	-0.013115	0.112564	76.617457
12333	9611247	-0.048347	0.015272	9.776049	0.002258	-0.001042	-0.012310	0.555110	0.097424	-0.595105	-0.012707	0.112491	76.611067
12334	9611347	-0.058068	0.017239	9.773642	0.002241	-0.013740	0.000250	0.559634	0.090201	-0.601021	-0.012295	0.105145	76.612525
12335	9611447	-0.052539	0.012060	9.768495	0.002771	-0.010999	-0.010237	0.562069	0.097126	-0.596624	-0.011589	0.099370	76.607120
12336	9611547	-0.055134	0.001986	9.779236	0.001033	-0.002641	-0.013977	0.555129	0.099789	-0.593015	-0.011882	0.098384	76.599645
12337	9611647	-0.041318	0.005743	9.769483	0.008222	-0.000268	-0.010996	0.566336	0.090223	-0.596391	-0.008054	0.098757	76.595090
12338	9611747	-0.055951	0.008251	9.784304	-0.002128	-0.000361	0.003317	0.564360	0.097062	-0.596447	-0.010141	0.099081	76.597369
12339	9611847	-0.054835	0.008278	9.785000	-0.001148	0.006792	0.011625	0.550509	0.095186	-0.597548	-0.011658	0.103504	76.604765
12340	9611947	-0.042197	-0.000045	9.780520	0.009941	0.010150	0.000149	0.559023	0.079016	-0.599174	-0.006832	0.109849	76.607105
12341	9612047	-0.053384	0.006277	9.789771	0.003070	0.010340	-0.003489	0.559463	0.090414	-0.596922	-0.005948	0.116305	76.605388
12342	9612147	-0.037738	0.002220	9.771495	-0.001472	-0.007383	-0.008868	0.557172	0.090478	-0.597099	-0.007672	0.112606	76.601088
12343	9612247	-0.053475	0.017299	9.787540	0.005175	-0.006318	0.001653	0.559634	0.090201	-0.601021	-0.005576	0.109518	76.602890
12344	9612347	-0.050977	0.009418	9.785059	-0.000919	0.007160	-0.004872	0.564150	0.092546	-0.596528	-0.006978	0.114153	76.600855
12345	9612447	-0.052650	0.005913	9.781669	0.005451	-0.004200	-0.011778	0.553372	0.101577	-0.603399	-0.004738	0.112280	76.594427
12346	9612547	-0.045493	-0.000485	9.779372	0.003926	-0.007853	-0.001870	0.552800	0.095122	-0.597372	-0.003361	0.108314	76.594586
12347	9612647	-0.044290	0.004626	9.772639	0.003119	-0.009928	-0.006944	0.568694	0.087688	-0.600354	-0.002451	0.103159	76.592299
12348	9612747	-0.066020	0.014364	9.768874	-0.003747	0.003305	-0.000311	0.568350	0.088115	-0.592156	-0.005468	0.105588	76.592960
12349	9612847	-0.054155	0.003076	9.768940	-0.003069	0.006269	-0.001724	0.556876	0.086068	-0.595130	-0.008098	0.109717	76.592793
12350	9612947	-0.059053	0.010208	9.774673	0.002221	-0.003993	-0.000995	0.557047	0.085855	-0.599229	-0.007696	0.107965	76.593061
12351	9613047	-0.044665	0.003083	9.778739	0.004885	-0.003753	0.001648	0.557678	0.099405	-0.598987	-0.005764	0.106353	76.594378
12352	9613147	-0.055207	0.014236	9.777209	-0.003994	-0.005502	0.002335	0.564216	0.090074	-0.600668	-0.008920	0.103738	76.597000
12353	9613247	-0.056905	0.001545	9.779956	0.004824	0.013836	-0.002074	0.557382	0.094995	-0.597018	-0.007027	0.112205	76.596385
12354	9613347	-0.053386	0.006576	9.771779	0.001249	-0.009158	-0.004951	0.555005	0.095165	-0.595145	-0.007186	0.107497	76.594336
12355	9613447	-0.052988	0.007299	9.778073	-0.000169	0.001276	-0.003153	0.557343	0.090265	-0.601198	-0.008155	0.108767	76.593641
12356	9613547	-0.044741	-0.001538	9.781400	0.001844	-0.001759	0.001008	0.559443	0.088049	-0.599012	-0.007966	0.108300	76.595199
12357	9613647	-0.048665	0.017213	9.770181	0.006742	0.001803	0.010326	0.552570	0.088240	-0.599542	-0.004960	0.109875	76.601873
12358	9613747	-0.050024	0.016739	9.784163	0.007859	-0.007364	0.001677	0.557515	0.090051	-0.605297	-0.001324	0.106197	76.603620
12359	9613847	-0.056509	0.013079	9.782724	-0.002069	0.000326	-0.010337	0.561458	0.085941	-0.594776	-0.003388	0.106926	76.598761
12360	9613947	-0.051349	0.021140	9.784142	0.009409	-0.002069	-0.010941	0.559272	0.088263	-0.594913	0.001124	0.106283	76.593229
12361	9614047	-0.051503	0.003148	9.771559	0.010119	0.000827	-0.003933	0.562011	0.090031	-0.602894	0.006051	0.107301	76.591765
12362	9614147	-0.045964	0.005664	9.774680	0.002595	-0.013843	-0.010929	0.568818	0.092312	-0.598224	0.006659	0.099914	76.586305
12363	9614247	-0.048394	0.003394	9.771499	-0.003159	0.001457	-0.002966	0.566250	0.090330	-0.594342	0.003979	0.101294	76.585493
12364	9614347	-0.050244	-0.002508	9.776444	-0.008992	0.020126	-0.001751	0.552360	0.083724	-0.599623	-0.002043	0.113370	76.585451
12365	9614447	-0.035234	0.004407	9.779196	0.006140	0.008497	0.004299	0.552485	0.088347	-0.597493	0.000613	0.118783	76.588631
12366	9614547	-0.041100	0.003759	9.776288	0.006177	0.002559	-0.002159	0.564512	0.094484	-0.602637	0.003282	0.120795	76.588127
12367	9614647	-0.052187	0.017580	9.776774	-0.002123	0.014582	-0.011545	0.559739	0.092459	-0.600981	0.001184	0.129696	76.582387
12368	9614747	-0.039606	0.009941	9.775391	-0.000757	-0.007541	-0.003335	0.557067	0.088220	-0.597139	-0.000121	0.125921	76.581446
12369	9614847	-0.059114	0.010519	9.776567	0.008117	0.009450	0.001012	0.562030	0.092396	-0.600804	0.003664	0.131882	76.582767
12370	9614947	-0.055452	0.013065	9.772573	0.003923	-0.001901	0.005489	0.559654	0.092566	-0.598931	0.005053	0.131340	76.586728
12371	9615047	-0.046152	0.003120	9.790204	0.000702	-0.004427	-0.001517	0.554737	0.083553	-0.601496	0.004587	0.129351	76.586999
12372	9615147	-0.051188	0.001935	9.770474	0.000436	0.004869	0.004689	0.550517	0.085619	-0.607958	0.003976	0.132689	76.590448
12373	9615247	-0.044447	-0.003028	9.761615	0.001756	-0.010893	0.000627	0.561820	0.087879	-0.600885	0.004116	0.126996	76.591650
12374	9615347	-0.038137	0.002875	9.776155	-0.002672	-0.009725	-0.008299	0.550318	0.093034	-0.595539	0.001709	0.121973	76.587534
12375	9615447	-0.039426	0.001840	9.769262	0.004599	-0.002397	-0.009638	0.566021	0.083448	-0.596513	0.003465	0.121148	76.583264
12376	9615547	-0.060470	0.005949	9.781301	0.002190	-0.020433	-0.009781	0.557858	0.089625	-0.613496	0.003842	0.109990	76.578320
12377	9615647	-0.049375	0.015757	9.774978	0.004454	0.002823	0.005395	0.557468	0.094888	-0.599068	0.005534	0.112157	76.582110
12378	9615747	-0.045301	0.008842	9.784534	0.003044	-0.000858	0.002430	0.568732	0.092418	-0.596174	0.006414	0.112216	76.584499
12379	9615847	-0.045050	0.010835	9.780101	0.015020	0.001537	0.010202	0.560016	0.094505	-0.605040	0.014165	0.113646	76.591067
12380	9615947	-0.043931	0.002225	9.777191	0.004940	-0.009781	-0.009599	0.559568	0.092673	-0.596882	0.016118	0.108594	76.586482
12381	9616047	-0.057609	0.015261	9.771500	0.002628	0.001207	-0.010458	0.555071	0.092693	-0.599285	0.016746	0.109839	76.581306
12382	9616147	-0.045060	0.004022	9.755824	0.000786	0.009203	0.007947	0.559825	0.092353	-0.603031	0.016339	0.115662	76.586766
12383	9616247	-0.054930	0.000434	9.775303	0.002293	0.002127	0.007735	0.563768	0.088242	-0.592509	0.016796	0.117432	76.592294
12384	9616347	-0.045605	0.003071	9.772419	-0.002611	0.000211	0.012170	0.555215	0.099682	-0.595064	0.014448	0.118104	76.599555
12385	9616447	-0.053431	0.015543	9.779092	0.004384	-0.009711	0.001630	0.566460	0.094847	-0.594261	0.016095	0.113092	76.601715
12386	9616547	-0.046860	0.015570	9.789737	0.003839	-0.003123	-0.006487	0.557238	0.088006	-0.601238	0.017422	0.111857	76.599164
12387	9616647	-0.033956	-0.006848	9.771778	0.005469	-0.004684	-0.008372	0.555348	0.094739	-0.603344	0.019680	0.109729	76.594836
12388	9616747	-0.046906	0.001971	9.776139	-0.003595	0.008447	-0.002919	0.561945	0.092502	-0.598754	0.016750	0.115123	76.594229
12389	9616847	-0.045043	0.005857	9.762139	0.001479	-0.006591	0.004736	0.566079	0.090543	-0.590243	0.016737	0.111900	76.597988
12390	9616947	-0.049436	0.004009	9.777232	0.003617	-0.004492	-0.008719	0.563940	0.088029	-0.596609	0.017933	0.109883	76.593971
12391	9617047	-0.045149	0.006728	9.766786	0.005900	-0.012614	-0.003690	0.564169	0.094911	-0.594438	0.020442	0.103212	76.592390
12392	9617147	-0.041112	0.002267	9.766889	-0.003110	-0.003797	-0.004519	0.559720	0.090094	-0.603071	0.017789	0.101593	76.590830
12393	9617247	-0.053633	0.011119	9.779969	0.003412	-0.015370	-0.000176	0.559883	0.099448	-0.596760	0.018877	0.093342	76.591132
12394	9617347	-0.049799	-0.000287	9.780487	-0.001742	-0.000674	0.004127	0.561925	0.090137	-0.600844	0.017016	0.093512	76.594916
12395	9617447	-0.041714	0.003082	9.774402	-0.005001	-0.002563	0.005657	0.557772	0.089731	-0.611446	0.013289	0.092600	76.599008
12396	9617547	-0.053442	0.009585	9.764695	-0.003727	-0.000362	-0.005279	0.561353	0.083682	-0.594817	0.010282	0.092950	76.597263
12397	9617647	-0.043233	0.009549	9.766955	-0.006473	0.006549	0.012155	0.566402	0.087752	-0.600531	0.005718	0.097260	76.604953
12398	9617747	-0.048065	0.002144	9.786651	-0.001210	0.002260	-0.008490	0.559443	0.088049	-0.599012	0.004149	0.099114	76.600880
12399	9617847	-0.056094	0.008223	9.784060	-0.001046	0.011908	-0.008937	0.557468	0.094888	-0.599068	0.002674	0.106497	76.596351
12400	9617947	-0.054404	0.000418	9.772202	-0.007835	-0.011769	0.003550	0.554604	0.088497	-0.593217	-0.002678	0.100313	76.599487
12401	9618047	-0.049676	0.006753	9.781372	0.002672	0.003859	-0.008188	0.557086	0.090585	-0.595049	-0.002022	0.103084	76.595595
12402	9618147	-0.059481	0.019111	9.776144	0.005845	-0.009401	-0.000274	0.557191	0.092843	-0.595009	0.000461	0.098259	76.596199
12403	9618247	-0.046149	0.017998	9.777531	0.002379	0.003538	0.004595	0.556962	0.085961	-0.597180	0.000963	0.100848	76.599981
12404	9618347	-0.049554	-0.003173	9.778961	0.007680	0.001512	-0.009291	0.557744	0.096933	-0.603127	0.004487	0.102276	76.595112
12405	9618447	-0.036081	-0.002273	9.774135	-0.005087	0.007730	-0.003033	0.552847	0.090285	-0.603601	0.000703	0.107268	76.594500
12406	9618547	-0.044977	-0.003200	9.774731	-0.001486	0.006441	-0.000943	0.554881	0.090542	-0.597276	-0.001016	0.111520	76.594835
12407	9618647	-0.041563	0.007726	9.773161	-0.006115	-0.009609	0.001680	0.559844	0.094718	-0.600940	-0.005384	0.106578	76.596487
12408	9618747	-0.061618	0.012328	9.775396	0.003417	-0.006407	-0.000987	0.557172	0.090478	-0.597099	-0.004293	0.103470	76.596997
12409	9618847	-0.051340	0.004299	9.770694	0.003842	0.000965	-0.000314	0.557296	0.095102	-0.594968	-0.002958	0.104587	76.597410
12410	9618947	-0.053473	0.006705	9.782847	0.006215	0.010602	-0.013424	0.550575	0.092714	-0.601688	-0.000278	0.111226	76.590634
12411	9619047	-0.052210	0.008591	9.776862	-0.006499	-0.005785	0.002545	0.550575	0.092714	-0.601688	-0.004864	0.108477	76.592951
12412	9619147	-0.047651	0.007538	9.765738	-0.005620	-0.009586	-0.002485	0.556953	0.095528	-0.586770	-0.008953	0.103550	76.592263
12413	9619247	-0.044121	0.000013	9.768509	0.007544	-0.018127	-0.007245	0.557172	0.090478	-0.597099	-0.005503	0.093729	76.589356
12414	9619347	-0.047623	0.006046	9.769556	0.005363	-0.000279	-0.006794	0.559529	0.087943	-0.601062	-0.003302	0.094135	76.586557
12415	9619447	-0.048730	0.011650	9.782997	0.002979	-0.007127	-0.004430	0.561840	0.090244	-0.598795	-0.002465	0.090619	76.584766
12416	9619547	-0.047424	-0.003105	9.775955	-0.007154	-0.003764	0.004600	0.559529	0.087943	-0.601062	-0.007425	0.089030	76.588370
12417	9619647	-0.053442	0.006624	9.781081	0.012369	-0.006763	-0.005489	0.554842	0.085812	-0.601456	-0.001209	0.085722	76.586156
12418	9619747	-0.057977	0.004215	9.773755	-0.001721	-0.001562	-0.006664	0.559778	0.097190	-0.596801	-0.003066	0.085396	76.582693
12419	9619847	-0.044080	0.013824	9.770512	-0.001056	0.004758	-0.008967	0.556981	0.088326	-0.595089	-0.004544	0.088691	76.578884
12420	9619947	-0.060751	-0.002239	9.789711	0.004238	-0.005690	0.008740	0.559568	0.092673	-0.596882	-0.002973	0.086001	76.584567
12421	9620047	-0.043801	0.001911	9.773724	0.002950	0.000744	0.004117	0.564131	0.090180	-0.598618	-0.002145	0.086998	76.587954
12422	9620147	-0.050258	0.008486	9.779697	-0.005928	-0.003212	-0.000029	0.566250	0.090330	-0.594342	-0.006406	0.085729	76.588819
12423	9620247	-0.062906	0.006658	9.776536	0.002260	0.002266	0.001246	0.550699	0.097338	-0.599558	-0.005975	0.087599	76.589939
